,Unnamed: 0,areaWithType,transaction,poss_by(year),Month,Floor_no,Total_floors,furnishing,facing,Property_type,Property_type2,Property_category,Property_location,Area,price_per_sqft(₹),Price(₹)
628,628,Super Area,Resale,2024,Instant,5,13,Furnished,East,BHK,3,Apartment,Pal Surat,1668,4496,7499328
629,629,Super Area,New Property,2024,Instant,6,13,Unfurnished,South,BHK,2,Apartment,Palanpur Surat,1203,4364,5249892
630,630,Carpet Area,New Property,2024,Instant,6,13,Unfurnished,North,BHK,2,Apartment,Swapna Shrusti Surat,750,4804,3603000
631,631,Super Area,New Property,2024,November,1,7,Unfurnished,North,BHK,2,Apartment,Sun Sarvam,1385,4751,6580135
632,632,Carpet Area,Resale,2024,Instant,5,7,Furnished,East,BHK,2,Apartment,Piplod Surat,800,4167,3333600
633,633,Super Area,New Property,2025,October,4,12,Unfurnished,East,BHK,2,Apartment,Althan Surat,1275,3991,5088525
634,634,Carpet Area,Resale,2024,Instant,1,12,Unfurnished,East,BHK,3,Apartment,Times Luxuria,1179,4666,5501214
635,635,Super Area,Resale,2024,Instant,6,12,Furnished,East,BHK,2,Apartment,Rajhans Synfonia,1360,5000,6800000
636,636,Carpet Area,New Property,2024,Instant,5,13,Unfurnished,East,BHK,3,Apartment,Veer Swastik Heights,933,4661,4348713
637,637,Super Area,New Property,2024,Instant,7,12,Unfurnished,East,BHK,2,Apartment,Swagat Clifton,1252,3994,5000488
638,638,Super Area,New Property,2025,December,8,14,Unfurnished,East,BHK,3,Apartment,Palanpur Surat,1847,4293,7929171
639,639,Super Area,New Property,2025,June,5,13,Unfurnished,East,BHK,2,Apartment,Avadh Onica,1400,4500,6300000
640,640,Super Area,New Property,2025,March,6,12,Unfurnished,South,BHK,2,Apartment,Dumas Road Surat,1400,4500,6300000
641,641,Super Area,New Property,2025,April,6,13,Unfurnished,South,BHK,2,Apartment,Shilalekh Imperia,1283,4551,5838933
642,642,Super Area,New Property,2024,Instant,10,14,Unfurnished,South,BHK,3,Apartment,Vesu Surat,1775,5127,9100425
643,643,Carpet Area,New Property,2024,December,4,14,Unfurnished,East,BHK,3,Apartment,Pal Surat,950,3999,3799050
644,644,Carpet Area,New Property,2025,May,-1,14,Unfurnished,East,BHK,3,Apartment,Jahangir Pura Surat,942,3451,3250842
645,645,Super Area,New Property,2024,November,6,13,Unfurnished,East,BHK,2,Apartment,RAMESWARAM Ivaan,1315,3991,5248165
646,646,Carpet Area,Resale,2024,Instant,12,15,Unfurnished,South,BHK,3,Apartment,Nakshatra Galaxia,1100,3766,4142600
647,647,Super Area,New Property,2024,October,10,13,Unfurnished,East,BHK,3,Apartment,Vesu Surat,1715,4781,8199415
648,648,Super Area,New Property,2024,December,5,14,Unfurnished,South,BHK,3,Apartment,Pal Surat,1745,4351,7592495
649,649,Super Area,Resale,2024,Instant,9,12,Unfurnished,East,BHK,3,Apartment,Avadh Carolina,1840,4511,8300240
650,650,Carpet Area,New Property,2024,Instant,7,13,Unfurnished,South,BHK,3,Apartment,Jahangirabad Surat,922,3301,3043522
651,651,Super Area,New Property,2024,Instant,5,10,Unfurnished,South,BHK,3,Apartment,Raghuvir Spalex,1902,5100,9700200
652,652,Super Area,Resale,2024,Instant,5,14,Unfurnished,East,BHK,3,Apartment,Nakshatra Galaxia,1857,4066,7550562
653,653,Super Area,Resale,2024,Instant,8,14,Unfurnished,East,BHK,3,Apartment,Godadara Surat,1500,3667,5500500
654,654,Super Area,New Property,2024,Instant,5,12,Unfurnished,East,BHK,3,Apartment,Pal Surat,1950,4308,8400600
655,655,Super Area,Resale,2024,Instant,5,13,Semi-Furnished,South,BHK,2,Apartment,Santvan Newon,1251,4556,5699556
656,656,Super Area,New Property,2024,December,10,13,Unfurnished,East,BHK,3,Apartment,Nakshatra Galaxia,1857,3800,7056600
657,657,Super Area,Resale,2024,Instant,3,12,Furnished,East,BHK,3,Apartment,Mantra Hights Surat,1850,5027,9299950
658,658,Super Area,New Property,2024,Instant,5,13,Unfurnished,East,BHK,3,Apartment,Divine Desire,1522,4001,6089522
659,659,Super Area,Resale,2024,Instant,1,7,Furnished,East,BHK,3,Apartment,Anand Mahal Road Surat,1850,3784,7000400
660,660,Super Area,New Property,2024,Instant,6,13,Unfurnished,South,BHK,3,Apartment,Palanpur Surat,2255,3459,7800045
661,661,Carpet Area,New Property,2024,Instant,7,13,Unfurnished,North,BHK,3,Apartment,Vesu Surat,867,4822,4180674
662,662,Super Area,New Property,2024,November,5,7,Unfurnished,East,BHK,3,Apartment,Sun Sarvam,2060,4440,9146400
663,663,Super Area,New Property,2024,Instant,11,14,Unfurnished,East,BHK,3,Apartment,Anand Avenue,1620,3580,5799600
664,664,Super Area,New Property,2025,October,5,12,Unfurnished,East,BHK,2,Apartment,Althan Surat,1275,3991,5088525
665,665,Carpet Area,Resale,2024,Instant,11,12,Unfurnished,East,BHK,3,Apartment,Times Luxuria,1179,4620,5446980
666,666,Super Area,Resale,2024,Instant,1,13,Semi-Furnished,East,BHK,3,Apartment,Nakshatra Nebula,1609,3543,5700687
667,667,Carpet Area,Resale,2024,Instant,7,13,Unfurnished,East,BHK,4,Apartment,Blue Bells,1495,3696,5525520
668,668,Super Area,New Property,2024,Instant,6,14,Unfurnished,South,BHK,3,Apartment,Swagat Callista,1811,3589,6499679
669,669,Carpet Area,Resale,2024,Instant,11,12,Unfurnished,East,BHK,3,Apartment,White Wings Flamingo,1250,4869,6086250
670,670,Super Area,New Property,2026,March,6,14,Unfurnished,East,BHK,3,Apartment,Jahangirabad Surat,1800,3300,5940000
671,671,Super Area,New Property,2025,March,6,12,Unfurnished,South,BHK,2,Apartment,Dumas Road Surat,1345,4500,6052500
672,672,Super Area,New Property,2025,April,7,13,Unfurnished,South,BHK,3,Apartment,Veer Swastik Sky,1881,4575,8605575
673,673,Super Area,Resale,2024,Instant,3,12,Unfurnished,East,BHK,3,Apartment,Shree Mega Royal,1755,5698,9999990
674,674,Carpet Area,New Property,2024,December,4,14,Unfurnished,East,BHK,3,Apartment,Pal Surat,950,3999,3799050
675,675,Carpet Area,New Property,2025,July,3,3,Unfurnished,East,BHK,3,Apartment,Jahangirabad Surat,1021,3800,3879800
676,676,Super Area,New Property,2024,September,5,13,Unfurnished,North,BHK,3,Apartment,Madhav Opulence,1891,4750,8982250
677,677,Carpet Area,Resale,2024,Instant,15,15,Unfurnished,South,BHK,2,Apartment,Nakshatra Galaxia,951,3846,3657546
678,678,Super Area,Resale,2024,Instant,5,14,Unfurnished,South,BHK,3,Apartment,Peak Living Surat,1994,4444,8861336
679,679,Super Area,New Property,2024,August,6,13,Unfurnished,East,BHK,3,Apartment,Althan Surat,1757,3682,6469274
680,680,Super Area,New Property,2024,Instant,10,13,Unfurnished,East,BHK,3,Apartment,Swapnabhoomi,1962,5097,10000314
681,681,Super Area,New Property,2024,Instant,5,14,Unfurnished,South,BHK,3,Apartment,Raghuvir Spectrum,1775,5100,9052500
682,682,Carpet Area,Resale,2024,July,6,13,Unfurnished,East,BHK,3,Apartment,Eco Parkside,943,4898,4618814
683,683,Carpet Area,Resale,2024,Instant,5,14,Unfurnished,East,BHK,3,Apartment,Divine Desire,961,4100,3940100
684,684,Super Area,Resale,2024,Instant,10,12,Unfurnished,East,BHK,3,Apartment,Godadara Surat,1850,5135,9499750
685,685,Carpet Area,New Property,2024,Instant,6,13,Unfurnished,East,BHK,3,Apartment,Palanpur Surat,960,4500,4320000
686,686,Super Area,Resale,2024,Instant,5,14,Unfurnished,East,BHK,2,Apartment,Swagat Clifton,1252,4073,5099396
687,687,Super Area,New Property,2024,Instant,8,13,Furnished,East,BHK,2,Apartment,Vaishnodevi Amour Jahagirabad,1258,4102,5160316
688,688,Super Area,New Property,2025,June,5,13,Unfurnished,East,BHK,3,Apartment,Shubham Pearl,1775,3803,6750325
689,689,Super Area,Resale,2024,Instant,1,1,Furnished,West,BHK,3,House,Pal Gam Surat,702,13533,9500166
690,690,Carpet Area,New Property,2024,Instant,5,13,Unfurnished,East,BHK,2,Apartment,Palanpur Surat,650,4365,2837250
691,691,Carpet Area,New Property,2024,Instant,5,13,Unfurnished,North,BHK,3,Apartment,Althan Surat,1037,4090,4241330
692,692,Super Area,New Property,2024,Instant,5,13,Unfurnished,East,BHK,2,Apartment,The Ultima,1300,4800,6240000
693,693,Carpet Area,Resale,2024,Instant,6,12,Furnished,East,BHK,3,Apartment,Vesu Point,970,5538,5371860
694,694,Super Area,Resale,2024,Instant,9,13,Furnished,East,BHK,2,Apartment,Orchid Gardenia,1180,5000,5900000
695,695,Super Area,New Property,2025,October,6,12,Unfurnished,East,BHK,2,Apartment,Althan Surat,1280,3977,5090560
696,696,Super Area,New Property,2024,Instant,11,13,Unfurnished,East,BHK,2,Apartment,Veer Swastik Heights,1275,4314,5500350
697,697,Carpet Area,New Property,2024,Instant,8,15,Unfurnished,East,BHK,3,Apartment,Shiv Samarth II,911,4162,3791582
698,698,Super Area,New Property,2024,Instant,11,13,Furnished,South,BHK,3,Apartment,Shikhar Heights,1725,4928,8500800
699,699,Super Area,New Property,2025,May,5,13,Unfurnished,East,BHK,3,Apartment,Pal Gam Surat,1649,3400,5606600
700,700,Super Area,New Property,2025,March,6,12,Unfurnished,South,BHK,2,Apartment,Dumas Road Surat,1290,4500,5805000
701,701,Super Area,New Property,2025,April,6,13,Unfurnished,South,BHK,3,Apartment,Shilalekh Imperia,1745,4551,7941495
702,702,Carpet Area,New Property,2025,February,4,14,Unfurnished,East,BHK,2,Apartment,Pal Surat,720,4400,3168000
703,703,Carpet Area,New Property,2025,May,6,12,Unfurnished,East,BHK,2,Apartment,Palanpur Surat,723,3954,2858742
704,704,Super Area,New Property,2025,September,5,13,Unfurnished,East,BHK,3,Apartment,Serenity Homes,1850,4651,8604350
705,705,Carpet Area,Resale,2024,Instant,5,15,Unfurnished,South,BHK,3,Apartment,Nakshatra Galaxia,1225,3716,4552100
706,706,Super Area,Resale,2024,August,13,14,Unfurnished,East,BHK,3,Apartment,Althan Surat,1777,4240,7534480
707,707,Carpet Area,New Property,2024,December,5,14,Unfurnished,South,BHK,2,Apartment,Pal Surat,707,4475,3163825
708,708,Super Area,New Property,2025,December,5,13,Unfurnished,South,BHK,2,Apartment,Raghuvir Sheron,1361,5143,6999623
709,709,Super Area,New Property,2024,Instant,14,14,Unfurnished,North,BHK,2,Apartment,Raghuvir Spectrum,1625,5100,8287500
710,710,Super Area,New Property,2025,October,5,13,Unfurnished,North,BHK,2,Apartment,Raghuvir Sheron,1361,5511,7500471
711,711,Super Area,New Property,2025,January,5,13,Unfurnished,East,BHK,3,Apartment,Godadara Surat,1948,3500,6818000
712,712,Carpet Area,New Property,2024,Instant,6,13,Unfurnished,East,BHK,3,Apartment,Palanpur Surat,960,3851,3696960
713,713,Super Area,Resale,2024,Instant,11,13,Unfurnished,East,BHK,3,Apartment,Happy Elegance,1643,5500,9036500
714,714,Super Area,Resale,2024,Instant,6,13,Unfurnished,East,BHK,2,Apartment,Palanpur Surat,1159,4745,5499455
715,715,Super Area,New Property,2026,February,5,13,Unfurnished,East,BHK,3,Apartment,RAMESWARAM Ivaan,1825,3852,7029900
716,716,Super Area,Resale,2024,Instant,2,9,Semi-Furnished,West,BHK,3,Apartment,Adajan Surat,1550,4194,6500700
717,717,Carpet Area,Resale,2024,Instant,7,11,Unfurnished,North,BHK,3,Apartment,Raghuvir Shubh Residency,1128,5053,5699784
718,718,Super Area,New Property,2024,Instant,5,13,Unfurnished,East,BHK,3,Apartment,The Ultima,1646,4800,7900800
719,719,Super Area,New Property,2024,Instant,6,12,Unfurnished,South,BHK,3,Apartment,Althan Surat,1811,3644,6599284
720,720,Super Area,New Property,2024,Instant,7,13,Unfurnished,East,BHK,3,Apartment,Anand Avenue,1610,3602,5799220
721,721,Super Area,New Property,2024,Instant,11,15,Unfurnished,East,BHK,2,Apartment,Swagat Clifton,1252,4153,5199556
722,722,Super Area,New Property,2025,December,7,14,Unfurnished,East,BHK,2,Apartment,Palanpur Surat,1206,4291,5174946
723,723,Super Area,New Property,2025,March,6,12,Unfurnished,South,BHK,2,Apartment,Dumas Road Surat,1260,4500,5670000
724,724,Super Area,New Property,2025,April,6,13,Unfurnished,East,BHK,3,Apartment,Suryam Primrose,2075,4600,9545000
725,725,Super Area,New Property,2025,March,4,13,Unfurnished,East,BHK,2,Apartment,Palanpur Surat,1315,4000,5260000
726,726,Carpet Area,New Property,2026,December,6,14,Unfurnished,East,BHK,3,Apartment,Jahangirabad Surat,946,3430,3244780
727,727,Super Area,New Property,2025,May,5,13,Unfurnished,East,BHK,3,Apartment,Northern Skyline,1891,4751,8984141
728,728,Carpet Area,Resale,2024,Instant,9,12,Semi-Furnished,South,BHK,3,Apartment,Veer Swastik Heights,1100,4514,4965400
729,729,Super Area,New Property,2024,Instant,2,13,Unfurnished,East,BHK,3,Apartment,Bhimrad Surat,1715,4781,8199415
730,730,Super Area,New Property,2024,Instant,5,13,Unfurnished,South,BHK,2,Apartment,Althan Surat,1616,4000,6464000
731,731,Super Area,New Property,2024,Instant,5,10,Unfurnished,South,BHK,2,Apartment,Raghuvir Spalex,1365,5100,6961500
732,732,Super Area,Resale,2024,Instant,6,14,Unfurnished,West,BHK,3,Apartment,Godadara Surat,1940,3608,6999520
733,733,Super Area,Resale,2024,Instant,2,12,Furnished,East,BHK,2,Apartment,Nandini 2,1283,4910,6299530
734,734,Super Area,New Property,2024,December,7,13,Unfurnished,South,BHK,2,Apartment,Pramukh Amaya,1311,4250,5571750
735,735,Super Area,New Property,2026,February,5,13,Unfurnished,East,BHK,2,Apartment,RAMESWARAM Ivaan,1315,3848,5060120
736,736,Super Area,Resale,2024,Instant,11,11,Semi-Furnished,East,BHK,3,Apartment,shilp Surat,1650,4848,7999200
737,737,Super Area,New Property,2024,Instant,7,14,Unfurnished,South,BHK,3,Apartment,Palanpur Surat,1425,3649,5199825
738,738,Carpet Area,Resale,2024,Instant,0,1,Unfurnished,South,BHK,1,House,Palanpur Surat,630,8730,5499900
739,739,Carpet Area,Resale,2024,Instant,6,12,Unfurnished,North,BHK,3,Apartment,Swastik Residency,1050,5086,5340300
740,740,Super Area,New Property,2027,December,5,13,Unfurnished,East,BHK,3,Apartment,Triyom Abode,2100,4500,9450000
741,741,Super Area,New Property,2024,Instant,6,12,Unfurnished,South,BHK,3,Apartment,Althan Surat,1761,3634,6399474
742,742,Super Area,New Property,2024,October,6,13,Unfurnished,East,BHK,3,Apartment,Laxmi Nova,1644,3589,5900316
743,743,Super Area,New Property,2024,Instant,4,13,Unfurnished,South,BHK,2,Apartment,Oliva Height,1275,4000,5100000
744,744,Super Area,New Property,2025,December,6,14,Unfurnished,East,BHK,3,Apartment,Palanpur Surat,1704,4291,7311864
745,745,Super Area,New Property,2025,March,6,12,Unfurnished,South,BHK,2,Apartment,Dumas Road Surat,1200,4500,5400000
746,746,Super Area,New Property,2024,Instant,6,13,Unfurnished,East,BHK,3,Apartment,Divine Desire,1657,3862,6399334
747,747,Carpet Area,New Property,2025,December,3,13,Unfurnished,South,BHK,3,Apartment,Pal Surat,1051,3751,3942301
748,748,Carpet Area,New Property,2025,December,6,14,Unfurnished,East,BHK,3,Apartment,Jahangirabad Surat,817,3157,2579269
749,749,Super Area,New Property,2025,December,5,13,Unfurnished,East,BHK,3,Apartment,Samarth Sapphire,1650,4200,6930000
750,750,Carpet Area,Resale,2024,Instant,9,12,Unfurnished,South,BHK,2,Apartment,Veer Swastik Heights,1000,4511,4511000
751,751,Super Area,New Property,2024,Instant,7,13,Unfurnished,North,BHK,2,Apartment,Vesu Surat,1259,4845,6099855
752,752,Super Area,New Property,2025,December,5,14,Unfurnished,South,BHK,3,Apartment,Palanpur Surat,1825,4000,7300000
753,753,Super Area,New Property,2024,Instant,5,10,Unfurnished,South,BHK,2,Apartment,Raghuvir Spalex,1365,5500,7507500
754,754,Super Area,Resale,2024,Instant,12,14,Unfurnished,East,BHK,3,Apartment,Godadara Surat,1882,3666,6899412
755,755,Super Area,Resale,2024,Instant,6,12,Furnished,East,BHK,3,Apartment,Nandini 2,1645,4924,8099980
756,756,Super Area,Resale,2024,Instant,6,14,Furnished,East,BHK,2,Apartment,Shreepad Panorama,1327,4521,5999367
757,757,Super Area,New Property,2024,December,3,5,Unfurnished,South,BHK,3,Apartment,Shaligram Flats,1774,5006,8880644
758,758,Super Area,Resale,2024,Instant,12,12,Furnished,West,BHK,2,Apartment,Adajan Surat,1260,4762,6000120
759,759,Carpet Area,Resale,2024,Instant,9,13,Unfurnished,North,BHK,3,Apartment,Happy Residency,1300,4439,5770700
760,760,Carpet Area,New Property,2024,Instant,5,13,Unfurnished,North,BHK,2,Apartment,Raghuvir Sheron,749,5145,3853605
761,761,Super Area,New Property,2024,Instant,8,12,Unfurnished,East,BHK,3,Apartment,Althan Surat,1773,4372,7751556
762,762,Super Area,New Property,2025,January,7,13,Unfurnished,East,BHK,3,Apartment,The Iconic,1800,3444,6199200
763,763,Super Area,New Property,2024,Instant,7,12,Furnished,East,BHK,2,Apartment,Oliva Height,1270,5118,6499860
764,764,Super Area,Resale,2024,Instant,7,13,Furnished,East,BHK,2,Apartment,Palanpur Surat,1250,5200,6500000
765,765,Super Area,New Property,2024,August,7,13,Unfurnished,East,BHK,3,Apartment,Bamroli Surat,1781,3651,6502431
766,766,Super Area,New Property,2024,Instant,7,13,Unfurnished,East,BHK,3,Apartment,Supath Enclave,1857,4300,7985100
767,767,Carpet Area,New Property,2025,December,3,13,Unfurnished,South,BHK,3,Apartment,Pal Surat,1200,3751,4501200
768,768,Carpet Area,New Property,2026,June,-1,14,Unfurnished,East,BHK,3,Apartment,Jahangirabad Surat,935,3509,3280915
769,769,Super Area,New Property,2024,December,5,13,Unfurnished,East,BHK,3,Apartment,Veer Swastik Sky,1881,4751,8936631
770,770,Carpet Area,Resale,2024,Instant,7,15,Unfurnished,South,BHK,3,Apartment,Blu Altezza,1150,4911,5647650
771,771,Super Area,Resale,2024,Instant,4,12,Unfurnished,West,BHK,2,Apartment,Rameshwaram Height Surat,1371,5033,6900243
772,772,Super Area,New Property,2024,Instant,5,14,Unfurnished,South,BHK,2,Apartment,Pal Surat,1275,4500,5737500
773,773,Super Area,New Property,2024,Instant,14,14,Unfurnished,West,BHK,2,Apartment,Meera Height,1391,4300,5981300
774,774,Super Area,Resale,2024,Instant,8,14,Unfurnished,East,BHK,4,Apartment,Godadara Surat,2700,3704,10000800
775,775,Super Area,New Property,2026,March,5,13,Unfurnished,East,BHK,2,Apartment,Pramukh Amaya,1311,4251,5573061
776,776,Super Area,Resale,2024,Instant,8,12,Unfurnished,East,BHK,3,Apartment,Ratna Shyam Residency,1975,4500,8887500
777,777,Carpet Area,Resale,2024,Instant,1,5,Unfurnished,East,BHK,3,Apartment,Abhishek Sanctum Homes,1400,4000,5600000
778,778,Super Area,New Property,2024,Instant,5,15,Semi-Furnished,East,BHK,3,Apartment,ORCHID Harmony,1750,3714,6499500
779,779,Carpet Area,Resale,2024,Instant,8,11,Unfurnished,North,BHK,3,Apartment,Aagam Enclave,1110,4216,4679760
780,780,Super Area,New Property,2024,Instant,5,12,Unfurnished,East,BHK,3,Apartment,Milestone Utsav,1815,4793,8699295
781,781,Super Area,Resale,2024,Instant,2,13,Furnished,East,BHK,3,Apartment,Avadh Carolina,1840,5217,9599280
782,782,Super Area,New Property,2024,November,6,13,Unfurnished,East,BHK,3,Apartment,Althan Surat,1803,4551,8205453
783,783,Super Area,New Property,2024,Instant,7,13,Unfurnished,East,BHK,3,Apartment,Orchid Gardenia,1586,3900,6185400
784,784,Super Area,New Property,2024,Instant,6,12,Unfurnished,East,BHK,3,Apartment,Oliva Height,1857,4470,8300790
785,785,Super Area,New Property,2026,February,3,14,Unfurnished,East,BHK,3,Apartment,Pratishtha Heights,1918,3853,7390054
786,786,Carpet Area,New Property,2024,Instant,10,13,Unfurnished,East,BHK,2,Apartment,Raghuvir Sheron,749,5143,3852107
787,787,Super Area,New Property,2024,Instant,6,13,Unfurnished,East,BHK,3,Apartment,Samarth Sapphire,1725,4200,7245000
788,788,Carpet Area,New Property,2025,December,8,14,Unfurnished,East,BHK,3,Apartment,Pal Surat,980,4651,4557980
789,789,Carpet Area,New Property,2026,May,6,14,Unfurnished,East,BHK,2,Apartment,Palanpur Surat,718,3910,2807380
790,790,Super Area,New Property,2026,December,5,13,Unfurnished,East,BHK,2,Apartment,Laxmipati Euphoria,1321,4350,5746350
791,791,Carpet Area,Resale,2024,Instant,9,15,Unfurnished,South,BHK,3,Apartment,Nakshatra Galaxia,1152,3772,4345344
792,792,Super Area,New Property,2024,August,9,13,Unfurnished,East,BHK,3,Apartment,Althan Surat,1715,4781,8199415
793,793,Super Area,New Property,2024,December,9,14,Unfurnished,South,BHK,2,Apartment,Althan Surat,1248,4006,4999488
794,794,Super Area,New Property,2024,June,7,13,Unfurnished,South,BHK,3,Apartment,Globcon Spendora,1550,4059,6291450
795,795,Super Area,Resale,2024,Instant,5,13,Semi-Furnished,East,BHK,3,Apartment,Shaligram Flats,1650,5152,8500800
796,796,Carpet Area,New Property,2024,Instant,5,7,Unfurnished,North,BHK,3,Apartment,Sun Sarvam,1100,4751,5226100
797,797,Super Area,New Property,2024,Instant,7,13,Unfurnished,East,BHK,3,Apartment,Happy Elegance,1643,5100,8379300
798,798,Super Area,Resale,2024,Instant,4,13,Unfurnished,East,BHK,3,Apartment,Blu Altezza,1956,4857,9500292
799,799,Super Area,New Property,2024,November,6,13,Unfurnished,East,BHK,3,Apartment,Althan Surat,1690,3550,5999500
